Generation,Name,Gene0,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15
25,Patrick SearleIV,-0.7817752,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.8568571,-0.9573233
25,John de Vries ,0.3269875,0.8725772,-0.4414483,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,0.0342412,0.9257029,-0.06829894,0.8116992,0.1918925,0.04512525,0.5172831
25,John HayesII,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,0.0342412,0.4336538,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
25,Patrick SearleV,-0.7817752,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.8568571,-0.9573233
25,John de VriesII,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,0.0342412,0.9257029,-0.06829894,0.8116992,0.1918925,0.04512525,0.5172831
25,Hugo Rosenblatt ,0.3269875,0.8725772,-0.5436164,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.8707875,-0.4168536,0.8083539,-0.6665573,0.8507935,0.04512525,0.5172831
25,Patrick SearleVI,-0.7817752,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.8568571,-0.9573233
25,Patrick SearleVII,-0.7817752,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.8568571,-0.9573233
25,Patrick SearleVIII,-0.7817752,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.8568571,-0.9573233
25,John de VriesIII,0.3269875,0.8725772,-0.4414483,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,0.0342412,0.9257029,-0.06829894,0.8116992,0.1918925,0.04512525,0.5172831
25,John de VriesIV,-0.9006826,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,0.5244335,0.04512525,0.5172831
25,Frank Searle ,-0.4010284,-0.5811026,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,-0.2575082,0.8507935,0.2805787,0.5172831
25,John de VriesV,-0.9006826,0.8725772,0.03750658,0.5781723,0.6018744,0.4004999,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,0.5244335,0.04512525,0.5172831
25,John HayesIII,0.3269875,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.5426148,0.0342412,0.4336538,-0.06829894,0.8116992,-0.613732,0.04512525,0.5172831
25,Patrick SearleIX,-0.7817752,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,-0.613732,0.8568571,-0.9573233
25,Patrick SearleX,-0.7817752,0.8725772,0.03750658,0.5781723,0.6018744,-0.5035375,0.8983701,-0.4574829,0.4756426,-0.2001712,0.9257029,-0.06829894,0.8116992,0.8507935,0.04512525,-0.5846708
